CODIGO_CLIENTE,FLAG_ATRASO
10562508,0
10564454,1
1056905,0
10571167,0
10575286,0
10578013,1
10580352,0
10586199,0
10590820,0
10591206,0
10592253,0
10592539,0
10598103,0
10598430,0
10604189,0
10605193,0
10608524,0
10609180,0
10610073,0
1061056,0
10610804,0
10612742,0
10629009,0
10631836,0
10632220,0
10633332,1
10638563,0
1064029,0
10640843,0
10641076,1
10641742,0
10642129,0
10642900,0
10644245,0
10644512,0
1064483,0
10647848,1
10649506,1
10652213,0
10653430,0
10654437,0
10655581,0
1065826,1
10658840,1
10660844,0
10661751,0
10662707,1
10663584,1
10663827,0
10665463,0
10665560,0
10665650,1
10674527,0
10678883,0
1067989,1
10680357,0
1068157,0
10682481,0
10683860,0
10684751,0
10686835,0
1068822,0
10698361,1
10698620,0
10700471,0
10702504,0
1070353,0
10706178,0
10707263,0
10708880,0
10710205,0
10712313,0
10715118,0
10722335,1
10723846,0
10730702,1
10731075,0
10739823,0
10743855,0
10744959,1
10749497,0
1075064,0
10750770,0
10753281,0
10755683,0
10756949,0
10761764,0
10762000,0
10764135,0
10770151,0
10771735,0
10773142,0
10773550,0
10776788,0
10777261,0
10783083,0
10785493,1
10785558,0
10789847,0
10790535,0
10792724,0
10792872,0
10793321,1
10812385,0
10813152,0
10816496,0
10826246,0
10830286,1
10832882,0
10835083,0
10837655,0
10841350,0
10842349,0
10845461,0
10846131,1
10846590,0
10848398,0
10852131,0
10852506,1
10853065,0
10855963,0
10857885,0
10858539,0
10866973,1
10867902,0
10868380,0
10868992,0
10869530,0
10874550,0
10878904,0
10879773,0
10882499,0
10883908,0
10884416,0
10884807,0
10885595,0
10885811,0
1088660,0
10886761,0
10886842,0
10891919,0
10892117,1
10892710,0
10894691,0
10897356,0
10897640,1
108989,0
10902481,0
10902848,1
10903836,0
10904832,0
10907114,0
10908455,1
10908501,0
10911820,0
10912495,0
10913459,0
10914560,1
10917209,0
10917403,1
10917900,0
1091897,1
10922130,0
10924698,0
10924760,1
10927166,0
10928197,0
10931090,0
10934774,0
10937900,0
10939032,0
10941436,0
10943358,0
10947795,0
1094885,1
10950273,0
10950605,0
10951750,0
10952675,0
10954406,0
10961810,0
10961895,0
10961968,0
10964100,0
10966862,1
10967540,0
10970690,0
10971807,1
10978771,1
10982736,0
10987800,0
10991662,1
10992,0
11000694,1
11003480,0
11007397,0
11012234,0
11020431,0
11021918,0
11029064,0
1103148,0
11034203,0
11036850,0
11039051,0
1104193,1
11045310,0
11061472,0
11067640,0
11069287,0
11069538,1
11070951,0
11072040,0
11072903,0
11073390,0
1107825,0
11078740,1
11080620,0
11080957,0
11081058,0
11082100,0
11083875,0
11085142,0
11085681,1
11086092,0
11086360,0
11091061,0
11098783,0
11098988,0
11099844,0
11103841,0
11104830,0
1110901,0
11110300,0
11110439,0
11110497,0
11110591,0
11110627,0
11110645,1
11110877,0
11110958,0
11111164,0
11111184,0
11111489,0
11111652,0
11111827,1
11111834,0
11111917,0
11112187,0
11112637,0
11112986,0
11113528,0
11113594,0
11114041,1
11114529,0
11114680,0
11114750,0
11115295,0
11115357,0
11116402,0
11116434,0
11116597,0
11116827,0
11116905,1
11117157,0
11117818,0
11117911,1
11119399,0
11119636,1
11119650,0
11119873,0
11120066,0
1112029,0
11120561,0
11120563,1
11121108,0
11121135,0
11121164,1
11121231,0
11121296,0
11121910,0
11122328,0
11122483,0
11122750,1
11123379,0
11123478,0
11123940,0
11124491,0
11124731,1
11124910,0
11124956,0
11125018,1
11125341,0
11125435,0
11125470,0
11125632,0
11125941,0
11126048,0
11126752,0
11127557,0
11128034,0
11128410,1
11128854,0
11129201,0
11129418,1
11129512,0
11130183,0
11130625,0
11130884,0
11130961,0
11131271,0
11131276,0
11131580,0
11132110,0
11132176,0
1113225,0
11132555,0
11132964,0
11133072,0
11133910,1
11135059,0
11135168,0
11135282,0
11135710,0
11135939,0
11135955,0
1113638,0
11136639,0
11136672,0
11136826,0
11136938,0
11137762,0
11137973,1
11138035,0
11138116,0
11138292,0
11138468,0
11138492,0
11138575,0
11138743,0
11138946,0
11139388,0
11139514,0
11139749,0
11139866,0
11139981,0
11140437,0
11140986,0
11142117,0
11142264,0
11142677,0
11143082,0
11143229,0
11143499,0
11143562,1
11143831,1
11143870,0
11143978,0
11144092,0
11144352,0
11145074,0
11145135,0
11145302,0
11145410,0
11145503,1
11145561,1
11145626,1
11145678,0
11145714,1
11146089,0
11146361,0
11146376,0
11146494,0
11146842,0
1114735,1
11147357,0
11147755,0
11147912,0
11148209,0
11148369,0
11148397,0
11148970,0
11149081,1
1114919,0
11149215,0
11149394,0
11149528,0
11149589,0
11149674,0
11149833,1
11149863,1
11149918,0
11150065,0
11150366,1
11150617,0
11151114,0
11151579,0
11151644,0
11151706,1
11151794,0
11151826,0
11151827,0
11151864,1
11152174,0
11152220,0
11152385,0
11152497,0
11152914,0
11152990,0
11153174,0
11154758,0
11154791,0
11155394,0
11155592,0
11156092,0
11156279,0
11156401,0
11156685,0
11157486,0
11157514,0
11157655,0
11157801,1
11157879,0
1115836,1
11158413,0
11158454,0
11158485,0
11158644,0
11158672,0
11158869,1
11159269,0
11159656,0
11159722,1
11159759,0
11159972,0
11159985,0
11159995,0
11160099,0
11160198,0
11160211,0
111603,0
11160463,0
11160499,0
11160547,0
11160784,1
11161223,0
11162012,0
11162196,0
11162198,0
11162246,0
11162475,0
11162692,0
11162822,0
11163121,0
11163139,0
11163279,1
11163709,1
11163720,0
11163886,0
11163974,0
11164549,0
11164597,0
11164644,0
11164675,0
11164701,0
11164846,0
11164998,0
11165256,1
11165632,0
11166163,1
11166332,0
11166349,1
11166660,0
11167215,0
11167868,0
11167967,0
11168991,0
11169373,0
11169840,0
11170112,0
11170463,0
11170623,0
11170818,0
11171009,0
11171017,1
11171416,0
11171971,0
11171978,0
11172588,0
11172706,0
11172806,0
11173379,0
11173819,0
11174065,0
11174458,0
11174707,0
11174936,0
11174987,0
11175378,1
11175484,1
11176035,1
11176297,0
1117670,1
11176891,0
11177005,0
11177081,1
11177122,0
11177660,1
11178200,1
11178604,0
11179066,1
11179169,0
11179666,0
11179849,0
11180010,0
11180343,0
11180761,0
11181001,0
11181064,0
11181127,1
11181157,0
11181403,0
11181463,0
11181474,0
11181648,0
11182113,0
11182153,0
11182311,1
11182506,0
11182532,1
11182981,1
11183604,0
11183746,1
11184550,0
11184636,0
11184712,1
11185181,1
11185380,1
11185488,0
11185735,0
11185997,0
11186074,0
11186330,0
11186672,0
11187258,0
11187516,0
11187639,1
11187831,0
11188411,0
11188578,0
11188869,1
11189402,0
11189976,0
11190063,0
11190129,0
11190968,0
11191153,0
11191232,0
11191522,0
11191780,0
11191805,1
11191893,0
11191901,0
11192062,0
11192091,0
11192120,0
11192156,0
11192175,1
11192501,1
11192612,0
11192890,0
11193137,1
11193261,0
11193435,0
11193669,1
11193827,1
11194457,0
11194787,0
11194918,0
11195586,1
11196159,0
11196303,0
11196559,1
11197466,0
11197555,0
11197815,0
11198214,0
11198338,0
11198752,0
11198894,0
11198910,0
11199086,0
11199673,1
11199717,0
11199773,0
11199893,0
11200320,0
11200381,0
11200397,0
11200456,0
11200662,0
11201096,0
11201100,1
11201219,0
11201570,1
11202054,0
11202620,1
11202625,0
11202957,0
11203957,1
11204099,1
11204492,0
11204619,0
11204642,0
11204711,0
11204758,1
11204818,0
11204850,0
11205323,0
11205763,0
11205801,0
11205931,1
11205934,0
11206094,0
11206180,0
11206585,0
11206625,0
11207008,1
11207524,0
11208163,0
11208479,0
11208503,0
11208834,0
11209029,0
11209771,0
11209821,1
11210093,1
11210379,0
11210672,0
11210819,0
11211124,0
11211827,0
11212249,0
11212434,0
11212513,0
11212524,0
11212669,0
11212863,1
11213053,0
11213190,0
11213461,0
11213797,0
11214202,0
11214454,0
11214874,0
11214998,0
11215230,0
11215253,0
11215258,0
11215347,0
11215365,0
11215399,0
11215848,0
11216208,0
11216506,0
11216512,1
11216582,0
11216612,0
11216678,1
11217381,0
11217428,0
11217716,0
11217890,0
11218178,0
11218600,0
11218753,1
11219058,0
11219099,0
11219143,0
11219489,0
11219536,0
11219823,0
11220041,0
11220198,0
11221085,0
11221379,0
11221531,0
11221536,0
11221695,0
11221750,0
11222303,0
11222649,0
11222861,0
11223191,0
11223284,0
11223459,1
11223681,1
11224307,0
11224435,0
11224824,0
11225101,1
11225209,0
11225288,0
11225310,0
11225725,0
11226271,0
11226297,0
11226469,0
11226503,1
11226586,1
11226629,0
11226723,0
11226977,1
11227333,0
11227418,0
11227898,0
11228282,0
11228296,0
11228505,0
11228571,0
11228604,0
11228635,0
11228856,0
11229278,0
11230193,0
11230244,0
11230279,0
11230351,1
11230425,0
11230474,0
11230513,0
11230689,0
11230967,0
11231009,0
11231373,0
11231445,0
11231592,0
11231625,1
11232410,0
11232612,0
11233092,0
11233305,0
11233533,0
11233972,0
11234396,0
11234633,1
11234695,0
11235051,0
11235259,0
11236022,0
11236398,0
11237146,0
11237477,0
11237619,0
11237878,0
11238188,1
11238374,0
11239276,0
11239383,1
11239678,0
11239877,0
11240067,0
11240458,0
11240720,0
11240858,0
11240907,0
11241007,0
11241035,0
11241423,0
11241530,1
11241708,1
11242168,0
11242189,0
11243096,1
11243287,1
11243509,0
11243601,0
11243828,0
11244383,0
11244460,0
11244477,1
11245176,0
11245306,0
11245652,0
11245793,0
11245865,0
11245955,0
11245992,0
11246367,0
11246403,0
11246669,0
11246678,0
11247012,0
11247943,0
11248030,0
11248089,1
11248147,0
11248719,0
11249520,0
11249697,0
11249901,0
11249968,0
11250272,0
11250369,1
11250438,0
11250852,0
11250923,0
11250956,0
11251621,0
11251662,0
11251891,0
11252025,0
11252180,0
11253040,0
11253216,0
11253230,1
11253324,1
11253501,0
11253594,0
11254071,0
11254132,0
11254267,0
11254333,1
11254454,0
11254517,0
11254685,0
11254778,0
11254852,1
11254920,1
11254997,0
11255005,1
11255332,0
11255427,0
11255712,0
11256118,0
11256617,0
11256825,0
11256856,0
11257039,1
11257211,0
11257314,0
11257417,0
11257423,0
11257468,0
11258132,0
11258136,0
11259094,0
11259756,0
11260002,1
11260089,0
11260124,1
11260282,0
11260619,1
11260688,0
11261139,0
11261143,0
11261248,0
11261309,0
11261440,0
11261525,1
11261784,0
11261798,0
11261961,0
11262340,0
11262904,0
11263921,0
11264099,0
11264191,0
11264625,0
11264740,0
11264868,0
11265120,0
11265152,0
11265168,0
11265650,0
11265876,1
11266142,0
11266154,0
11266253,0
11266305,0
11266344,0
11266530,0
11267018,0
11267098,0
11267187,0
11267251,0
11267262,0
11267304,0
11267790,0
11267984,1
11267990,1
11268055,0
11268110,0
11268432,1
11268855,0
11269144,1
11269211,0
11269266,0
11269309,0
11269336,0
11269614,1
11270548,0
11270761,0
11271210,0
11271476,0
11271603,1
11271724,1
11271916,1
11271961,0
11272230,0
11272321,0
11272389,1
11272566,0
11272696,0
11273056,0
11273408,0
11273465,0
11273810,0
11273877,0
11273894,1
11273991,0
11274223,1
11274309,0
11274412,1
11274588,0
11274803,1
11274847,0
11274879,0
11275004,0
11275155,0
11275439,1
11275622,0
11275630,0
11275781,0
11276117,1
11276525,0
11276532,1
11276549,1
11276887,0
11277268,0
11277394,0
11278363,0
11279216,0
11279391,0
11279540,1
11279654,0
11279921,0
11279926,0
11280141,0
11280536,0
11280884,0
11280939,0
11280962,0
11281566,0
11281618,0
11281802,0
11282494,0
11282921,0
11282961,1
11283439,0
11283442,0
11283472,1
11283784,0
11283876,0
11284099,0
11284214,0
11284300,0
11284473,1
11284647,0
11284744,0
11285070,0
11285187,1
11285209,1
11285404,0
11285527,0
11286430,0
11286826,0
11286839,0
11286965,0
11287483,1
11287526,1
11287597,0
11288285,0
11288415,1
11288560,0
11288622,0
11288716,0
11288843,1
11288845,0
11289291,0
11289506,0
11289715,0
11289742,0
11289806,0
11290225,0
11290306,0
11290787,0
11290892,0
11291583,0
11291688,0
11291784,0
11291827,1
11291893,1
11291992,0
11291999,0
11292282,0
11292355,0
11292465,0
11292763,1
11293443,0
11293497,0
11294694,1
11294869,0
11295488,0
11295517,0
11295542,0
11295742,0
11296158,0
11296340,0
11296453,0
11296686,0
11296706,0
11296743,0
11297041,0
11297071,0
11297584,0
11297871,0
11297880,0
11297986,0
11298344,0
11299075,0
11299144,0
11299482,0
11300344,0
11300426,0
11300439,0
11300890,0
11301410,0
11301932,0
11302249,0
11302675,0
11303185,0
11303284,0
11303574,0
11303700,0
11303838,0
11304148,0
11304188,0
11304212,0
11304640,0
11304797,0
11304820,0
11305459,0
11305490,1
11305659,0
11305804,0
11306222,0
11306975,0
11307033,1
11307251,0
11307285,1
11307412,0
11307522,0
11307597,0
11307665,0
11307730,1
11308243,0
11308478,1
11308669,0
11309320,1
11309464,0
11309547,0
11309779,0
11310461,1
11310784,1
11311672,1
11312117,0
11312121,0
11312245,1
11312340,0
11312509,0
11312813,0
11312934,0
11313000,0
11313036,0
11313245,0
11313426,0
11313512,0
11313923,1
11314199,0
11314216,0
11314411,0
11314975,0
11315010,0
11315484,1
11315822,0
11316108,0
11316464,0
11316543,0
11316813,0
11317239,0
11317384,1
11317417,0
11317424,0
11317441,0
11317543,0
11317915,0
11318288,0
11318392,0
11318542,0
11318804,1
11319222,0
11319492,1
11319499,1
11320035,1
11320057,0
11320242,0
11320315,0
11320335,0
11320634,0
11320732,0
11321232,0
11321351,0
11321607,0
11321665,0
11321939,0
11321983,0
11322324,0
11322493,0
11322645,1
11323618,0
11323767,0
11324225,1
11324309,0
11324911,0
11325112,1
11325201,0
11325499,0
11325617,0
11325900,0
11326100,0
11326109,1
11326279,0
11326289,0
11326327,0
11326362,0
11326488,1
11327072,0
11327841,0
11328015,0
11328513,0
11328643,1
11328701,1
11328801,1
113289,1
11329466,0
11330086,0
11330293,0
11330740,0
11330770,0
11330991,0
11331082,1
11331458,0
11331535,0
11331754,1
11332333,0
11332359,0
11332441,0
11332445,0
11332454,1
11332815,0
11333208,0
11333249,0
11333352,1
11333481,0
11333612,0
11333631,0
11333830,0
11333972,0
11334086,1
11334158,0
11334532,0
11334860,0
11334980,0
11335029,1
11335114,0
11335277,0
11335584,1
11335618,0
11335759,0
11335795,0
11335870,0
11335955,0
11335959,1
11336001,0
11336042,0
11336404,0
11336478,0
11336822,0
11337046,0
11337289,0
11337318,1
11337798,1
11338191,0
11338430,0
11338488,1
11338549,0
11338697,0
11338710,1
11339209,0
11339446,1
11339640,1
11339660,1
11339815,0
11340411,0
11340841,0
11341738,0
11341886,0
11341998,0
11342151,0
11342202,1
11342612,0
11342715,0
11342817,0
11342838,0
11343082,0
11343248,1
11343821,0
11344000,0
11344284,0
11344497,0
11344802,0
11344958,1
11345108,1
11345224,0
11345492,0
11346633,0
11346688,0
11347283,1
11347528,1
11347593,0
11348506,0
11348695,1
11348885,0
11349450,0
11349454,0
11349890,0
11350061,0
11350498,0
11350714,1
11350788,0
11350822,0
11351622,0
11352457,0
11352681,1
11352914,1
11353283,0
11353290,0
11353463,1
11353472,0
11353727,0
11354039,0
11354224,1
11354347,0
11354466,0
11354570,0
11354987,0
11356831,1
11357904,0
11358054,0
11358230,0
11358246,0
11358717,0
11358809,0
11359432,0
11359808,0
11360309,1
11360544,0
11360548,0
11360630,0
11360694,0
11361392,0
11361574,0
11361600,0
11361612,0
11361672,0
11361709,0
11361970,0
11362013,0
11362302,0
11363030,0
11363415,0
11363677,0
11363882,0
11364339,0
11364421,1
11364498,0
11364532,1
11364702,0
11364742,0
11364953,1
11365579,1
11365818,0
11365928,0
11366101,0
11366222,0
11366429,0
11366587,0
11366632,1
11367137,0
11367276,1
11367282,0
11367611,0
11367668,1
11367778,0
11368005,0
11368026,0
11368374,0
11368609,0
11368775,0
11369528,0
11369614,1
11370249,1
11370373,0
11370679,1
11371115,0
11371122,0
11371131,0
11371256,0
11371602,0
11372045,1
11372061,1
11372196,0
11372226,0
11372525,0
11372775,0
11372782,0
11372972,1
11373152,0
11373284,0
11373508,0
11373758,0
11374032,0
11374290,0
11374344,1
11374377,1
11374446,0
11375105,0
11375488,0
11375509,0
11375670,0
11375765,0
11376005,0
11376082,0
11376150,0
11376184,0
11376551,0
11376584,0
11376588,1
11376600,0
11377054,0
11377283,0
11377342,0
11377667,0
11377753,1
11377848,0
11377923,0
11378027,0
11378237,1
11378265,0
11378553,0
11378557,0
11378866,1
11378941,0
11379235,1
11379395,0
11380054,0
11380219,0
11380454,0
11380475,0
11380796,0
11381434,1
11381574,0
11381609,0
11382297,0
11382388,0
11382446,0
11382451,0
11382781,0
11382857,0
11383598,0
11383646,1
11384402,0
11384950,0
11385237,0
11385377,0
11385477,0
11386094,1
11386191,0
11386304,0
11386368,0
11386437,0
11386469,1
11386603,0
11386732,0
11387057,0
11387202,0
11387392,1
11387429,0
1138754,0
11388034,0
11388405,0
11388408,0
11388419,0
11388496,0
11388641,0
11388835,0
11389123,0
11389229,0
11389395,0
11389440,0
11389459,1
11389679,0
11389790,0
11389802,0
11389814,0
11389885,0
11390103,0
11390113,1
11390216,0
11390553,1
11390570,1
11390621,1
11391001,1
11391489,0
11392671,0
11392866,0
11393347,0
11393628,0
11393910,1
11393965,1
11394124,1
11394126,1
11394137,0
11394464,1
11394691,1
11394998,0
11395178,0
11395546,0
11395972,0
11396027,0
11396188,0
11396311,0
11396401,0
11396428,0
11398410,0
11399134,0
11399366,1
11399396,0
11399401,1
11399405,0
11399502,0
11399843,1
11400068,0
11400113,0
11400116,0
11400244,1
11400328,1
11400800,0
11401146,0
11401226,1
11402129,1
11402305,1
11402800,1
11402894,1
11403238,0
11403368,0
11403710,0
11404621,0
11404684,0
11404845,1
11405330,1
11405972,0
11406167,0
11406254,0
11406524,0
11406938,0
11407005,0
11407139,1
11407210,0
11407762,0
11407947,0
11407959,0
11408145,0
11409148,1
11409165,0
11409707,0
11409916,0
11410238,0
11410933,0
11411061,0
11411361,1
11411430,1
11411662,1
11411915,0
11412116,0
11412260,0
11412511,0
11412630,0
11412697,1
11412922,0
11413325,1
11413741,0
11413967,0
11414667,0
11414932,0
11415379,1
11415522,0
11415715,0
11415967,0
11416044,0
11416429,0
11416674,0
11416831,0
11417076,0
11417488,0
11417599,0
11417659,0
11417688,1
11417928,0
11417969,1
11418477,0
11418700,0
11418768,0
11418975,0
11419448,1
11419718,0
11419871,0
11420155,0
11420652,0
11421058,0
11421630,0
11421960,0
11421983,0
11422291,1
11422316,0
11422440,0
11422460,0
11422601,1
11422898,0
11423678,0
11423733,0
11423958,0
11424111,0
11424338,0
11424519,0
11425241,0
11425327,0
11425431,0
11425446,0
11426037,1
11426038,0
11426087,0
11426091,0
11426125,0
11426179,0
11426441,0
11426472,1
11426932,0
11426949,1
11427630,0
11427726,0
11427729,0
11427885,0
11428109,0
11428303,0
11428377,0
11428464,0
11429045,0
11429570,0
11429586,1
11429609,0
11429689,0
11429876,0
11430269,0
11430279,0
11430653,0
11431205,1
11431612,1
11431637,0
11431850,0
11432085,0
11432130,0
11432225,0
11432469,0
11432495,0
11433051,0
11433310,0
11433531,0
11433596,0
11433651,0
11433882,1
11434132,0
11434311,1
11434358,0
11434676,0
11435184,0
11435336,0
11435515,0
11435612,0
114359,0
11436483,0
11436765,0
11437177,0
11437270,0
11437281,0
11437433,1
11437885,0
11437968,0
11437982,0
11438262,0
11438818,0
11438962,1
11439212,0
11439240,0
11439421,1
11439881,1
11440194,0
11440289,0
11440500,0
11440657,0
11440992,1
11440999,0
11441149,0
11441305,0
11441560,0
11441691,0
11442364,0
11442556,0
11442722,0
11442737,1
11443107,1
11443566,0
11443577,1
11443584,1
11443618,0
11443720,0
11444224,0
11444681,0
11444922,0
11444948,1
11445271,1
11446513,0
11447014,0
11447852,1
11447939,0
11448014,0
11448370,0
11448738,1
11448864,0
11449216,0
11449548,1
11449872,0
11449933,0
11450352,0
11450417,0
11450418,0
11450667,1
11450860,0
11451226,0
11451318,0
11451402,0
11451703,0
11453006,0
11453281,0
11453426,0
11453506,0
11453552,0
11454046,0
11454461,0
11454550,1
11454594,0
11454650,0
11454781,0
11454963,0
11455683,1
11455762,0
11455785,0
11455878,0
11456094,0
11456156,1
11456390,0
11456458,0
11456988,1
11457423,0
11457792,1
11458314,0
11458319,0
11459211,0
11459708,0
11459990,0
11460137,0
11460525,0
11460545,0
11460597,0
11460848,0
11461542,1
11461543,0
11461611,1
11461730,0
11462085,0
11462322,0
11462854,0
11462959,0
11463080,0
11463252,0
11463801,1
11464111,0
11464992,0
11465099,0
11465311,0
11465693,0
11466047,0
11466481,0
11466516,0
11466919,0
11467097,0
11467194,0
11467501,0
11467529,0
11467597,0
11467647,0
11467792,0
11467956,0
11468062,0
11468154,0
11468961,0
11469916,0
11470104,0
11470213,0
11470567,0
11470862,1
11470911,0
11471529,0
11471533,0
11471958,1
11472162,0
11472226,0
11472326,0
11472516,1
11472724,0
11473185,0
11473189,0
11473363,0
11473472,0
11473588,0
11473829,1
11474339,0
11474399,0
11474849,0
11475016,0
11475188,0
11475337,1
11475358,1
11476009,1
11476823,0
11477106,1
11477529,0
11477577,0
11477740,0
11477881,0
11477902,0
11477924,0
11478094,0
11478414,0
11478441,0
11478646,0
11478970,1
11479759,0
11479864,0
11480070,0
11480113,1
11480287,0
11480639,1
11480690,0
11480751,0
11480895,0
11480981,0
11481046,0
11481067,0
11481080,1
11481309,0
11481689,0
11481703,0
11481731,0
11482126,0
11482301,0
11482318,1
11482659,0
11482689,0
11482803,0
11482858,0
11483049,0
11483498,0
11483632,0
11483973,0
11484050,1
11484228,0
11484527,0
11484672,0
11484914,0
11485197,0
11485449,0
11485450,1
11485617,0
11485694,0
11485902,0
11486221,1
11486615,0
11486864,0
11487451,0
11487791,1
11488788,1
11489004,0
11489332,0
11489925,0
11489937,1
11490052,0
11490883,0
11491418,0
11492958,0
11493248,0
11493754,0
11494320,0
11494675,0
11495046,1
11495159,0
11495388,1
11495902,0
11496388,0
1149660,0
1149669,1
11497481,0
11497919,0
11498146,0
11498205,0
11498519,1
11498520,0
11498726,1
11499292,0
11499448,0
11499485,0
11500027,0
11500075,0
11500362,0
11501028,1
11501117,1
11502260,0
11502435,0
11502724,0
11503492,0
11503574,0
11503918,0
11503951,0
11504006,1
11504179,0
11504879,0
11505037,0
11505375,0
11505444,1
11505452,0
11505583,0
11506145,0
11506245,0
11506400,0
11506693,0
11506811,0
11506911,0
11507149,0
11507177,0
11507339,0
11507420,0
11507433,0
11507953,0
11508320,0
11509342,0
11509526,1
11509756,0
11510158,0
11510188,0
11510229,0
11510305,0
11510330,0
11510401,1
11510546,0
11510650,0
11511118,0
11511248,0
11511272,0
11511485,1
11511949,0
11512121,1
11512502,0
11512608,0
11513474,0
11513752,0
11513759,0
11513884,0
11513978,0
11514199,1
11514245,0
11514482,0
11514590,0
11514675,0
11514950,1
11514969,0
11515064,1
11515211,0
11515306,1
11515410,0
11515457,0
11515950,0
11516008,0
11516253,0
11516475,0
11516978,0
11517226,0
11517702,0
11518111,0
11518540,0
11518600,0
11518935,0
11518986,0
11519089,0
11519132,0
115195,0
11519540,0
11519581,0
11520046,0
11520923,0
11521058,0
11521331,0
11521442,1
11521496,0
11521795,0
11522071,0
11522266,0
11522613,1
11523244,0
11523415,0
11523801,1
11524120,0
11524369,1
11524497,0
11524673,1
11524801,0
11524834,0
11524903,0
11524953,0
11525085,0
11525834,0
11525945,1
11525956,0
11526021,0
11526071,0
11526175,0
11526525,0
11526608,0
11526693,1
11527074,0
11528190,1
11528461,0
11528590,1
11529651,0
11529826,0
11530078,1
11530496,0
11530619,0
11531519,0
11532030,0
11532299,1
11532370,0
11532984,0
11533040,0
11533734,0
11535306,0
11535351,0
11535385,1
11535475,0
11535874,0
11535909,0
11537066,0
11537185,0
11537271,0
11537485,0
11537662,0
11537797,0
11538281,0
11538358,0
11538512,0
11539434,0
11539652,0
11539746,0
11540058,0
11540540,0
11540772,0
11541168,1
11541245,0
11541258,0
11541527,0
11541559,0
11541713,1
11541792,0
11542051,1
11542084,1
11542327,1
11542426,1
11542525,0
11543440,0
11543680,0
11543711,0
11543887,0
11544178,0
11544204,0
11544774,0
11545218,0
11545766,1
11546039,1
11546106,0
11546530,0
11546562,0
11546610,1
11546944,0
11547131,1
11547235,0
11547290,0
11548497,0
11548927,0
11549615,0
11549834,0
11550094,0
11550114,0
11550162,0
11550220,0
115503,0
11550394,1
11550447,1
11550498,0
11550790,0
11550909,0
11551246,0
11551549,0
11551674,0
11551685,0
11551829,0
11552716,0
11552819,0
11553306,1
11553307,0
11553364,0
11553787,0
11553879,0
11553965,0
11553968,0
11554141,0
11554882,0
11554896,0
11555490,1
11555516,0
11555523,0
11555875,0
11556027,0
11556229,0
11556358,0
11556441,0
11556603,0
11556670,0
11556785,1
11556858,0
11556935,0
11557649,0
11558094,0
11558577,0
11558604,0
11558725,0
11559135,0
11559312,0
11559400,0
11559444,0
11559472,0
11559479,0
11559609,1
11559643,0
11559898,0
11560133,0
11560394,0
11560610,0
11560634,0
11560828,0
